MVR	http://dbpedia.org/resource/Maldivian_rufiyaa
MCF	http://dbpedia.org/resource/Monegasque_franc
OMR	http://dbpedia.org/resource/Omani_rial
PKR	http://dbpedia.org/resource/Pakistani_rupee
SML	http://dbpedia.org/resource/Sammarinese_lira
RSD	http://dbpedia.org/resource/Serbian_dinar
SIT	http://dbpedia.org/resource/Slovenian_tolar
SSP	http://dbpedia.org/resource/South_Sudanese_pound
YDD	http://dbpedia.org/resource/South_Yemeni_dinar
AED	http://dbpedia.org/resource/United_Arab_Emirates_dirham
UYU	http://dbpedia.org/resource/Uruguayan_peso
BGN	http://dbpedia.org/resource/Bulgarian_lev
CSK	http://dbpedia.org/resource/Czechoslovak_koruna
DKK	http://dbpedia.org/resource/Danish_krone
JOD	http://dbpedia.org/resource/Jordanian_dinar
MOP	http://dbpedia.org/resource/Macanese_pataca
MNT	http://dbpedia.org/resource/Mongolian_t%C3%B6gr%C3%B6g
ANG	http://dbpedia.org/resource/Netherlands_Antillean_guilder
TTD	http://dbpedia.org/resource/Trinidad_and_Tobago_dollar
GBP	http://dbpedia.org/resource/Banknotes_of_the_pound_sterling
XCD	http://dbpedia.org/resource/East_Caribbean_dollar
GIP	http://dbpedia.org/resource/Gibraltar_pound
SHP	http://dbpedia.org/resource/Saint_Helena_pound
BSD	http://dbpedia.org/resource/Bahamian_dollar
BBD	http://dbpedia.org/resource/Barbadian_dollar
BZD	http://dbpedia.org/resource/Belize_dollar
CVE	http://dbpedia.org/resource/Cape_Verdean_escudo
KMF	http://dbpedia.org/resource/Comorian_franc
ETB	http://dbpedia.org/resource/Ethiopian_birr
FRF	http://dbpedia.org/resource/French_franc
HNL	http://dbpedia.org/resource/Honduran_lempira
IQD	http://dbpedia.org/resource/Iraqi_dinar
IEP	http://dbpedia.org/resource/Irish_pound
LAK	http://dbpedia.org/resource/Lao_kip
MZE	http://dbpedia.org/resource/Mozambican_escudo
MZN	http://dbpedia.org/resource/Mozambican_metical
PEI	http://dbpedia.org/resource/Peruvian_inti
SRD	http://dbpedia.org/resource/Surinamese_dollar
TZS	http://dbpedia.org/resource/Tanzanian_shilling
UGX	http://dbpedia.org/resource/Ugandan_shilling
UZS	http://dbpedia.org/resource/Uzbekistani_som
YER	http://dbpedia.org/resource/Yemeni_rial
YER	http://dbpedia.org/resource/North_Yemeni_rial
ARM	http://dbpedia.org/resource/Argentine_peso_moneda_nacional
BAD	http://dbpedia.org/resource/Bosnia_and_Herzegovina_dinar
PEH	http://dbpedia.org/resource/Peruvian_sol
TRY	http://dbpedia.org/resource/Revaluation_of_the_Turkish_Lira
CLF	http://dbpedia.org/resource/Unidad_de_Fomento
SYP	http://dbpedia.org/resource/Syrian_pound
CDF	http://dbpedia.org/resource/Congolese_franc
TVD	http://dbpedia.org/resource/Tuvaluan_dollar
XOF	http://dbpedia.org/resource/West_African_CFA_franc
KWD	http://dbpedia.org/resource/Kuwaiti_dinar
SBD	http://dbpedia.org/resource/Solomon_Islands_dollar
GMD	http://dbpedia.org/resource/Gambian_dalasi
AQD	http://dbpedia.org/resource/Antarctican_dollar
AWG	http://dbpedia.org/resource/Aruban_florin
BHD	http://dbpedia.org/resource/Bahraini_dinar
